text,label
Matsui 1-for-5 as Yankees clinch 10th straight playoff spot NEW YORK - Hideki Matsui singled in the eighth inning for his only hit on Thursday as the Yankees beat the Tampa Bay Devil Rays 7-3 to clinch a playoff spot for the 10th season in a row.,1
"Red Sox rally, but come up short To paraphrase an old saying, when you keep going back to the bullpen, eventually it #39;s going to come up dry. That #39;s what happened to the Red Sox on Thursday night, when ",1
"Russia Calls for Extradition of Terror Suspects Russia is calling for a crackdown on terrorists who seek political asylum to avoid prosecution, including the speedy extradition of terror suspects.",0
"Birds of prey Maybe now's the time for Papa Jack to break out his signature T-shirts, emblazoned with his rally cry:  quot;Somebody gotta pay. quot;",1
"Aiming to call his own shots It won't be long before speculation of Charlie Weis's future employment will begin trickling out. He is a fascinating figure -- an offensive coordinator who has worked for Bill Parcells and Bill Belichick, the guy who took Tom Brady to two Super Bowls in three years. Weis had stomach surgery and nearly lost his life in the summer ...",1
"Burks is back for a fond farewell Rarely have the Red Sox made a more ceremonial roster move than the one they made yesterday in activating Ellis Burks from the disabled list. The move gave Burks and Sox fans a chance to bid each other farewell before he retires after the season. Burks, 40, launched his prolific, 17-year career in the majors with the Sox in 1987.",1
"Notables Yankees righthander Kevin Brown had the pins removed from his broken left hand, and will throw a bullpen session today.",1
"Lowe down for count after Tejada's home run When Orioles shortstop Miguel Tejada smacked Derek Lowe's 2-and-2 delivery over the left-field wall in the fifth inning last night for a three-run home run, Lowe stared at the ground and nodded. Up to that point, he had staged a battle with Orioles hitters that went back-and-forth through four innings -- one that appeared primed to go much longer.",1
"Leskanic shows signs of rebound After the 2001 season, Curtis Leskanic had surgery to repair a rotator cuff tear on his right shoulder -- one season after the veteran reliever had been named the Milwaukee Brewers' Newcomer of the Year. The righthander did not pitch in the major leagues in 2002, after aggravating the shoulder at the Double A level.",1
"Yankees seal playoff spot Derek Jeter hit a leadoff home run, Jon Lieber pitched into the eighth inning, and the New York Yankees clinched their 10th consecutive trip to the postseason with a 7-3 victory over the Tampa Bay Devil Rays yesterday at Yankee Stadium.",1
"NFL games on TV CLEVELAND (2-0) vs. NY GIANTS (1-1) When/where: Sunday, 1 p.m., at East Rutherford, N.J. TV: Ch. 4. Last season: Did not meet. Comments: Coming off an impressive performance in which he threw for 232 yards and a touchdown in a 20-14 Giants win over the Redskins, quarterback Kurt Warner will try to add to his comfort level against the injury-depleted ...",1
"Is there a doctor in the house? As bruising and violent as most Sundays are around the NFL, it's hard to top last week's for physical pain.",1
"But seriously folks Months away from the time of the season when it is considered admirable to give and not receive, we are locked into a pattern of generosity. Mostly because the teams that are getting the points just aren't worth supporting. Of course, giving points is always a risky proposition early in the season as you try to assess teams; consider last ...",1
"Arrington out 2-4 weeks Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",1
"Nuggets proffer Rodman comeback Dennis Rodman is thinking about a comeback, and the Denver Nuggets are giving him a shot. The 43-year-old former NBA rebounding champion briefly participated in a pickup game at the Nuggets' facility earlier this week but had to cut short the workout because of an ingrown toenail. General manager Kiki Vandeweghe told Rodman he was welcome to return once the ...",1
Freshmen are doubling Merrimack's NE-10 fun A 3-0 start is not necessarily indicative of how a team's season will play out. But Northeast-10 Conference opponents beware: Merrimack is no fluke.,1
"Key New England games HARVARD (1-0) vs. BROWN (1-0) When/where: Tomorrow, noon, at Providence. TV/radio: YES, WWZN (1510 AM), WHRB (95.3 FM). Last season: Harvard won, 52-14. Comments: Harvard has an overwhelming lead in the all-time series, 73-28-2, and has won the last four meetings. The Crimson crushed Holy Cross last weekend, 35-0. Sophomore RB Clifton Dawson led the attack, rushing for 184 yards ...",1
Lester set to go Three plays. That's been the sum total of Larry Lester's contribution to Boston College's 3-0 start. Lester was shelved for the first two games of the season when he partially tore his left posterior cruciate ligament on the first play of BC's first preseason scrimmage. He returned to the field for last week's 27-7 victory over Big East foe Connecticut.,1
"Familiar refrain as Singh leads Just when Vijay Singh thinks he can't play better, he does. Just when it seems he can't do much more during his Tiger Woods-like season, he does that, too.",1
Morrissey keeps GDA on the run A good subplot can be one of the most intriguing parts of a sports story. Sammy Sosa chasing Mark McGwire while the Cardinals chased the Cubs. Shaq and Kobe feuding while the Lakers ran off three consecutive championships.,1
"Chinese GP, Friday Alonso thirteenth and Villeneuve fifteenth following a busy opening day at the Shanghai cirucit.",1
Bank of America bases unit in Hub  Bank of America Corp. confirmed yesterday it will locate its wealth management division in Boston and said it will move about 100 high-level jobs here.,2
"Battle royale  The Residences at Battery Wharf have not yet been built. But even though the formal sales campaign does not begin until next week, 14 of the 104 luxury condos on the former Bay State Lobster site in the North End are already sold.",2
"Putnam cuts deal with big investor In an unusual deal with the nation's most powerful public pension fund, Putnam Investments yesterday pledged new disclosures and other protections intended to win back the trust -- and business -- of investors who fled the beleaguered firm after its market-timing fraud case last year.",2
"GE pledges to meet rules of disclosure in SEC pact General Electric Co. yesterday agreed to a settlement with the Securities and Exchange Commission, which accused the company of failing to provide shareholders with enough information about the retirement perks provided to former chief executive Jack Welch.",2
"When giants collide Those of us who lead regular lives, who live in regular houses, not mansions, who drive Tauruses, not Jaguars, can at least take some satisfaction in watching the super-rich spit at each other over their toys.",2
Bush says US will tap emergency oil supplies WASHINGTON -- Oil prices inched closer to \$50 a barrel yesterday even as the Bush administration offered to tap the nation's emergency stockpile of crude on behalf of refiners whose supply was disrupted by Hurricane Ivan.,2
"'Global' vision for MCI  Facing persistent speculation that MCI Inc. is positioning itself for a sale, the telecommunications company's chief executive, Michael D. Capellas, insisted yesterday he has ''no intention quot; of breaking the company into pieces that could attract several buyers.",2
"Halliburton planning to restructure troubled KBR unit, may look to sell it HOUSTON -- Halliburton Co. said yesterday that it is restructuring its troubled engineering and construction subsidiary, KBR, and would consider selling or spinning it off should the division's stock performance fail to improve once asbestos litigation is resolved.",2
"In August Fed planted seed for more rate hikes WASHINGTON -- Federal Reserve policy makers suggested ''significant quot; increases in short-term interest rates probably would be needed to keep inflation from becoming a problem, according to minutes of their August meeting that were released yesterday.",2
"Expo Center lays off half of sales staff  Half of the sales staff at the Bayside Expo  amp; Executive Conference Center, a private meeting hall on the Dorchester waterfront, got pink slips last week, leaving the center with just two employees in charge of generating business.",2
Fannie Mae leaders face possible ouster  WASHINGTON -- Federal regulators have raised the possibility of removing the management of mortgage giant Fannie Mae after finding accounting problems they described yesterday as more serious than those that brought the ouster of top executives at rival Freddie Mac .,2
"European Shares Dip on Swiss Re Woes (Reuters) Reuters - Swiss Re led European shares lower on\Friday, but Dutch conglomerate Philips helped limit market\losses as a chip sales warning was not as bad as feared.",2
Philips Warns on Chip Sales (Reuters) Reuters - Europe's top consumer electronics\group Philips cut the forecast for its closely watched chip\unit on Friday and predicted a significant slowdown for the\semiconductor industry next year.,2
ANDREW KANTOR A couple of weeks ago there was a big announcement in the computing world: Linux Standard Base 2.0 was released. Huh? you might ask.,3
"Japan to Seek Missile Info at Talks with N.Korea Japan will seek an explanation at weekend talks with North Korea on activity indicating Pyongyang may be preparing a missile test, although Tokyo does not think a launch is imminent, Japan #39;s top government spokesman said.",0
"106 mainland enterprises listed outside mainland market By the end of August 2004, a total of 106 Chinese mainland enterprises had been listed on stockmarkets outside the mainland, an official from China Securities Regulatory Commission (CSRC) said here Friday.",0
Anti-terrorism ads delayed by Labor: PM Prime Minister John Howard has accused Labor of holding up the release of new anti-terrorism advertisements urging Australians to be more safety conscious on public transport.,0
"Airbus Drops Microsoft Ruling Objections  NEW YORK (Reuters) - Airbus has withdrawn its challenge to  a European Union antitrust ruling against Microsoft Corp. only  days after the aircraft maker's intervention became public, the  Wall Street Journal reported on Friday, citing unnamed sources.",2
"Wyeth, Pfizer Fall on Downgrades  NEW YORK (Reuters) - Shares of Wyeth &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WYE.N target=/stocks/quickinfo/fullquote""&gt;WYE.N&lt;/A&gt; and Pfizer  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; fell on Monday after Merrill Lynch downgraded the  drugmakers and U.K. regulators issued tougher warnings on the  type of popular depression drugs sold by the companies.",2
"Dollar Firms, Bearish Sentiment Lingers  NEW YORK (Reuters) - The dollar rose on Monday in a  retracement from last week's steep losses, but dealers said the  bias toward a weaker greenback remained intact.",2
"Cadbury Says Annual Results to Be at Low End of Range (Update3) Cadbury Schweppes Plc, the maker of 7Up and Dr Pepper, said 2004 earnings will be at the low end of forecasts as demand in the US and Europe stagnates, days after Coca-Cola Co.",2
"Oracle extends PeopleSoft offer ORACLE has extended its hostile bid for PeopleSoft for the 12th time, pushing the tender offer through to October 8. Oracle said in a press release that about 23.",3
Rival Technologies Vie for 'Green' Car of Tomorrow (Reuters) Reuters - Carmakers presented new-age automobiles\at the Paris car show on Thursday that could give much-hyped\fuel cells a run for their money in the coming market for\vehicles that do less damage to the environment.,3
"McDowell and Monty endure tough start The morning after the night before was not quite so successful for Ryder Cup hero Colin Montgomerie and overnight leader, Ireland #39;s Graeme McDowell.",1
"One clear reason to hang with Blue Jays By the time the Blue Jays arrive home following the longest road trip of the year, next weekend #39;s season-ending three games against the Yankees will likely amount to nothing more important than exhibitions in late March.",1
LA #39;s Green sits out game The Los Angeles Dodgers #39; struggle to hold off San Francisco in the National League West is nothing compared to the individual trial of star first baseman Shawn Green.,1
"Cougars vow running game will have bite This is the game, Brigham Young #39;s offense vows, the running game actually will make a positive contribution.  quot;We feel confident, quot; said left tackle Eddie Keele.",1
Phils bring out brooms in Florida It wouldnt have been a proper ending to the Phillies wacky season at Pro Player Stadium without the teams swapping leads like playing cards and going an extra inning to figure out the winner.,1
"Sony to Launch Latest Gran Turismo Software in Dec (Reuters) Reuters - Sony Corp. said on Friday it\would launch the latest version of its blockbuster racing game\software ""Gran Turismo"" in December in a potentially strong\boost for holiday sales of its PlayStation 2 console.",3
"EU Likely to Clear Oracle Deal-Source (Reuters) Reuters - Oracle Corp is likely to win clearance\from the European Commission for its hostile  #36;7.7 billion\takeover of rival software firm PeopleSoft Inc., a source close\to the situation said on Friday.",3
Autumn bargains at the &lt;cite&gt;Reg&lt;/cite&gt; Mobile Shop &lt;strong&gt;Site offer&lt;/strong&gt; Including the Nokia 6310i and HP iPAQ h5550,3
"EU Likely to Clear Oracle Deal-Source  BRUSSELS (Reuters) - Oracle Corp is likely to win clearance  from the European Commission for its hostile \$7.7 billion  takeover of rival software firm PeopleSoft Inc., a source close  to the situation said on Friday.",2
"County #39;s economic forecast outshines national The future of the economy looks strong for San Diego County but less promising for the nation as a whole, according to two economic reports released yesterday.",2
"PUC fines Cingular \$12 million California #39;s Public Utilities Commission yesterday fined Cingular Wireless a record \$12 million for violating state law by failing to tell customers that its network was overburdened, then ",2
Sony players to be compatible with MP3s Electronics giant Sony has reversed its position on the formats playable by its range of digital music players. The company has announced its new devices will now be able to play music tracks in the MP3 format ,3
"Countdown begins With the countdown at T-minus five days and counting, SpaceDev founder Jim Benson says his small Poway company is ready to usher in a new era in space exploration.",3
"Golf: World number 1 Singh leads PGA Pennsylvania tournament FARMINGTON, United States : Vijay Singh, showing no signs that a week off has slowed him down, shot an eight-under-par 64 to take a three-stroke lead in the weather-disrupted 4.2 million-dollar PGA Tour event here.",1
"Boston #39;s amusing muse of sports talk One in an occasional series about the Boston Red Sox and their 86-year quest to win it all. BOSTON - It comes up just shy of bloodcurdling, but this one man, this one sports-radio czar, has ",1
"The flying Elvises Not by decree but by unanimous approval, the Yankees moved on yesterday, all but ignoring the postseason position they had just secured.",1
BASEBALL STRIKE REPRIEVE? Japan #39;s baseball players are likely to decide not to strike again with club representatives set to accept their demand to allow a new league team from next season.,1
"Iraq mortar explosions wound two Five mortars have exploded near the Italian embassy in Baghdad, wounding two Iraqi women and damaging homes, an Iraqi neighbour whose building was hit says.",0
"2 Egyptians seized in Baghdad BAGHDAD - Two Egyptian employees of a mobile phone company were seized when gunmen stormed into their Baghdad office, the latest in a series of kidnappings in the country.",0
"Chicago Fed Sees '05 GDP Down at 3.3 Pct  CHICAGO (Reuters) - U.S. economic growth is expected to  slow in 2005 due to rising interest rates and high crude oil  prices, according to a forecast of participants at a Federal  Reserve Bank of Chicago conference released on Monday.",2
"Signs of listless economy persist In a sign of persistent weakness in the US economy, a widely watched measure of business activity declined in August for the third consecutive month.",2
"Billionaire club grows, Forbes finds Bill Gates remains keeper of top berth, while Waltons sweep list #39;s fourth through eighth spots. By Madlen Read. NEW YORK -- It looks like the US billionaire #39;s club isn #39;t quite as exclusive as before.",2
"MGM to co-produce with Sony after takeover MGM, the beleaguered Hollywood studio currently being acquired by a consortium of buyers led by Sony Pictures, will continue to co-produce movies as a private company once the takeover is complete.",2
"Cadbury sees results at lower end of targets The world #39;s biggest confectioner, Cadbury Schweppes, says its full-year results will be at the lower end of target ranges after a wet summer hit soft drinks sales in Europe.",2
"Long-necked sea monster resurfaces after 230 million years Scientists on Thursday announced the fossil discovery of a very odd creature that swam the oceans 230 million years ago. It looked sort of like a dinosaur, but actually was another type of reptile.",3
"Virus writers focus on image bug A critical weakness found in many Microsoft programs looks like it is about to be exploited by virus writers. The bug only came to light last week, but code is now circulating that could be used to attack vulnerable machines.",3
Japan #39;s baseball clubs avert second strike Japan #39;s weekend baseball games will go ahead after club owners averted a second players #39; strike by promising to add a new team next season.,1
"UK #39;s Straw Backs Russia #39;s Call for UN Terrorism Resolution UK Foreign Secretary Jack Straw says he supports Russia #39;s call for the United Nations Security Council to compose a list of wanted terrorists, in a resolution that would ease the extradition ",0
"Subsidy battle heats up PARIS The chief executive of Boeing, Harry Stonecipher, insisted Thursday that he was trying to prevent a trans-Atlantic dispute over subsidies for Airbus by demanding an end to government aid programs for the rival aircraft manufacturer.",2
Microsoft escalates fight aginst Hotmail spam Microsoft has fired another broadside against the spammers with nine new lawsuits against companies that send illegal unsolicited email to Hotmail accounts.,3
The heat is on FreeiPods.com FreeiPods.com is a service that offers users free iPod music players if they sign up for promotions and refer users to the services.,3
"Australia takes 2-0 lead as Hewitt takes record Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. PERTH, Australia -- Fairytales didn #39;t come true for a badly-outclassed Morocco as Australia raced to 2-0 lead ",1
WEATHER DELAYS BRITAIN #39;S DAVIS CUP BID Great Britain #39;s stormy recent Davis Cup history continued today with bad weather delaying their World Group play-off against Austria in Portschach.,1
Hostage agony takes toll on family Desperate but unanswered pleas to release a British hostage threatened with death in Iraq have taken their toll on his family and put pressure on UK Prime Minister Tony Blair.,0
Stonecipher pushes to end Airbus aid The chief executive of Boeing Co. says his efforts to end government aid programs for rival aircraft manufacturer Airbus SAS are intended to head off a wider trans-Atlantic dispute over subsidies that could end up at the World Trade Organization.,2
Wet Summer Dampens Cadbury Profits Confectionery group Cadbury Schweppes today said it was expecting full-year profits towards the lower end of hopes after a difficult summer for its European drinks business.,2
"West Indies aiming to regain lost pride London, September 24: Having defied all predictions, West Indies will seek to clinch their first major title in over two decades when they take on an equally determined England in the final of the ICC Champions Trophy on Saturday.",1
"Wall St. Seen Flat at Open as Oil Eyed  LONDON (Reuters) - Wall Street was expected to start little  changed on Friday as investors continue to fret over the impact  of high oil prices on earnings, while Boeing &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; will be  eyed after it reiterated its earnings forecast.",2
Putin: State Firms Can Bid for YUKOS  MOSCOW (Reuters) - President Vladimir Putin gave his  blessing on Friday for state energy firms to bid for oil major  YUKOS' assets if bailiffs put them up for sale to recover a  huge back-tax bill.,2
"Yukos could be sold to state firm Russian President Vladimir Putin throws a question mark over the future of Yukos, saying state-owned companies should be allowed to buy the oil firm's assets.",2
Putin: State Firms Can Bid for YUKOS President Vladimir Putin gave his blessing on Friday for state energy firms to bid for oil major YUKOS #39; assets if bailiffs put them up for sale to recover a huge back-tax bill.,2
Martha Stewart strikes deal for new show MUMBAI: She may be about to serve a five month jail sentence for having indulged in insider trading but that is not stopping Amercian media icon Martha Stewart from innovating for the future.,2
Airbus  #39;set to unveil Dreamliner rival #39; AIRBUS is close to ending the increasingly fevered speculation over whether it will launch a new aircraft in direct competition to the new Boeing 7E7 Dreamliner.,2
"Cadbury Says Annual Results to Be at Low End of Range (Update4) Cadbury Schweppes Plc, the maker of 7Up and Dr Pepper, said 2004 earnings will be at the low end of forecasts as demand in the US and Europe stagnates, days after Coca-Cola Co.",2
"Glaciers Quicken Pace to Sea A number of massive glaciers in the West Antarctic are sliding into the ocean at an accelerating rate and raising sea levels, according to new data released Thursday.",3
"Rants  amp; Raves Like many others, I was completely screwed by the FreeiPods.com scheme ( quot;IPod Promoters Feel the Heat, quot; Sept. 23, 2004).",3
"S. Africa #39;s Mbeki wraps up Ivory Coast peace talks with four &lt;b&gt;...&lt;/b&gt; ABIDJAN (AFP) - South African President Thabo Mbeki wrapped up a four-day peace-making trip to the Ivory Coast, saying that all parties in the divided west African nation have agreed to four proposals including key political reforms to put the country ",0
"EU Still in Talks with Oracle (Reuters) Reuters - The European Commission is still in\talks with Oracle Corp  over its plan to take over\rival software firm PeopleSoft Inc. , but aims to take\a decision before the end of October, a Commission spokeswoman\said on Friday.",3
Virus writers focus on image bug Security experts warn that virus writers could be preparing to create havoc using a bug in the way that Windows handles images.,3
"First-place Juventus wins in Italian league Juventus came back from an early deficit to beat Lazio 2-1 Sunday and restore its four-point lead in the Italian league. By Paco Serinelli, AFP.",1
Sri Lanka says Tamil Tiger killings undermine peace bid (AFP) AFP - The Sri Lankan government said a wave of killings blamed on Tamil Tiger rebels was undermining confidence in the peace process which has been stalled since April 2003.,0
"FA Cup: Third round draw - joy for Yeading and Exeter The great big fat bullies from across the playground enter the FA Cup arena at the third round stage, for which the draw was made yesterday (December 5).",1
"Israeli Woman Killed in Attack on Gaza Settlement  GAZA (Reuters) - A Palestinian mortar bomb slammed into a  house in a Jewish settlement in the Gaza Strip on Friday,  killing a woman and fueling settler anger over Prime Minister  Ariel Sharon's plan to pull Israelis out of the area.",0
"Ukraine's PM Taken to Hospital After Egg Attack  KIEV (Reuters) - Prime Minister Viktor Yanukovich, a  leading candidate in Ukraine's presidential election, was taken  to hospital on Friday after a protester threw an egg at him in  nationalist western Ukraine, reporters said.",0
"Journalist Breaks Into Queen's Scottish Palace  LONDON (Reuters) - A journalist posing as a workman entered  a private area of Queen Elizabeth's official Scottish residence  in the latest breach of royal security, the newspaper behind  the stunt said on Friday.",0
Haiti struggles for flood relief Waters begin to recede but aid agencies in Haiti struggle to bring supplies to people hit by tropical storm Jeanne.,0
F1: BAR sets pace in China BAR's Anthony Davidson and Jenson Button set the pace at the first Chinese Grand Prix.,0
"Chechen leader condemns Basayev Chechen warlord Shamil Basayev must be tried over the Beslan massacre, rebel leader Aslan Maskhadov says.",0
"Halliburton may sell troubled KBR Halliburton will restructure and may even sell  its controversial KBR subsidiary, which is mired in overcharging scandals in Iraq. ",0
"HSBC bank to go carbon neutral HSBC is the first big bank to commit to going carbon neutral as it seeks to reduce its environmental impact. Starting in 2005, it will plant trees, reduce energy use, buy green electricity and trade carbon credits to cut carbon dioxode flows.",3
"Astros Rally Past the Giants With one swing of the bat, Lance Berkman revived the Houston Astros' playoff hopes - and gave the Los Angeles Dodgers a much-needed reprieve. Berkman hit a three-run homer off Dustin Hermanson, highlighting a five-run ninth inning that sent Houston to a 7-3 win over San Francisco on Thursday night...",0
"Aircraft fuel workers strike at London #39;s Heathrow Airport Aircraft fuel workers at London #39;s Heathrow Airport, one the busiest international airports in the world, started a 48-hour walkout over a pay hike row Friday.",2
"Hackers work out SP2 JPEG virus AS WE PREDICTED last week after a weekend free time, hackers have come up with a method of exploiting the latest hole in Microsoft Windows.",3
Life without internet almost impossible  study Web portal Yahoo and media agency OMD unveiled the findings of an Internet Deprivation Study examining consumers #39; media habits and their emotional connection to the internet.,3
No dodging a tough personal decision Players have missed games for silly reasons. Just look at a few days off earned by the Cubs. Kicking an electric fan in the dugout -- Cubs reliever Kyle Farnsworth was lost for 22 games.,1
Sharapova Sets Up China Semifinal with Kuznetsova  BEIJING (Reuters) - Wimbledon champion Maria Sharapova  swept into the semi-finals of the China Open on Friday when  opponent Jelena Jankovic retired hurt in the first set with an  ankle injury.,1
"Aggadan scores at Belmont Aggadan beat Personal Touch by three-quarters of a length to win yesterday's \$60,000 allowance feature for older horses at Belmont Park.",1
"Today's schedule Pro baseball: New York Yankees vs. Red Sox at Fenway Park, 7 p.m. College field hockey: Fairfield at Sacred Heart, 4 p.m.; Castleton St. at Becker, 4 p.m.; UMBC at Maine, 5 p.m.; Providence at UNH, 7 p.m.",1
Three question to Jacques Villeneuve at Shanghai The Renault F1 Teams latest signing was invited to the official FIA Press Conference this afternoon.,1
Three questions to Fernando Alonso in Shanghai The Renault F1 Teams Spanish ace was a guest at todays FIA Press Conference. Here are the best bits,1
"Finding what works for handling piggy bank (USATODAY.com) USATODAY.com - Personal finance software programs are the computer industry's version of veggies: Everyone knows they're good for you, but it's just hard to get anyone excited about them.",2
Trendy retailers get dressed for work (USATODAY.com) USATODAY.com - There's a new tier of retailers hawking officewear to young professionals.,2
"EU Still in Talks with Oracle  BRUSSELS (Reuters) - The European Commission is still in  talks with Oracle Corp &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; over its plan to take over  rival software firm PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;, but aims to take  a decision before the end of October, a Commission spokeswoman  said on Friday.",2
"Dollar Weakens in Yo-Yo Trade  LONDON (Reuters) - The dollar drifted within recent ranges  against the euro on Friday, while moving away from a five week  high versus the yen, as investors remained uncertain about the  near-term outlook for the U.S. economy amid high oil prices.",2
"Glaciers Quicken Pace to Sea Antarctic glaciers are moving faster as they melt, bringing more ice into the oceans and causing sea levels to rise, according to a new study. By Stephen Leahy.",3
Stem Cells May Open Some Eyes Scientists turn embryonic stem cells into retinal cells for the first time. The groundbreaking work could be tested to treat human blindness in two years if all goes well. By Kristen Philipkoski.,3
"Campus Life Comes to Second Life Teaching online isn't unusual, but professors are taking advantage of Linden Lab's 3-D metaverse to shape meeting spaces to their needs and provide an added dimension to learning. By Daniel Terdiman.",3
Ins and Outs of Teledildonics Gina Lynn discovers remote (how shall we say this?) 'interaction' technology with the Sinulator and finds herself on the cutting edge of cybersex.,3
"Forgotten Remembers to Surprise The Forgotten plays by all the rules expected from paranormal thrillers to deliver a nice punch, hold the melodrama. By Jason Silverman.",3
"Retailer Gets Out the Green Votes Patagonia, a seller of outdoor equipment, says it wouldn't have a business if the wilderness were paved over. So the company launches a voter-education initiative on its website to support environment-friendly candidates. By Louise Witt.",3
"Ovarian Transplant: First Birth In a breakthrough that doctors say gives hope to many women who've become infertile after cancer treatments, a woman who received an ovarian tissue transplant gives birth to a healthy baby girl.",3
"Ireland Blocks Calls to Stop Scam In an effort to stem dialup modem fraud, Ireland blocks phone calls to 13 locations, including several South Pacific islands and the entire nation of Mauritania. Operators must verify numbers dialed to these locations before connecting the calls.",3
"Congress extends President #39;s tax cuts The House and Senate last night overwhelmingly voted to extend three tax cuts aimed at the middle class along with a bevy of business-tax breaks, sending President Bush a ",2
"Halliburton may sell troubled KBR Halliburton said it will restructure and may even sell its Kellogg, Brown and Root subsidiary, the business at the root of recent controversy.",2
"Sony-led consortium inks MGM purchase deal: Business India Los Angeles, Sep 24 : After months of wrangling, a consortium led by Sony Corp has signed a definitive deal to buy the famous Hollywood studio MGM, Xinhua reports.",2
"Forbes lists 400 Americans with most billions, millions The Bay Area #39;s super rich had mixed financial results over the past year with the exception of Google #39;s top executives, whose wealth soared thanks to their company #39;s recent initial public offering.",2
"Italian airline company seeks domestic partner Struggling Italian airline Alitalia is set to seek one of three domestic partners to help it claw backmarket share, Alitalia #39;s Chairman and CEO Gianfranco Cimoli said on Thursday.",2
Davidson sets the pace in Shanghai Anthony Davidson has stolen the limelight from Formula One #39;s race drivers by setting the benchmark in both practice sessions for the Chinese Grand Prix in Shanghai.,1
"Janszen says film has foibles Although ESPN #39;s new movie, Hustle, is based on the Dowd Report, which documented Pete Rose #39;s gambling habits and led to his ban from baseball, former Rose associate Paul Janszen says there are some things the movie doesn #39;t get right.",1
Japan baseball players avert 2nd strike Japan #39;s professional baseball players averted a second strike this weekend after team representatives softened their stance Thursday and agreed with management that a club may be added next season.,1
Haiti struggles for flood relief Floodwaters in Haiti are starting to recede as aid agencies struggle to bring relief to thousands of people in the wake of tropical storm Jeanne.,0
Iraq Kidnapping Business Continues Unabated The Iraqi kidnapping business continued unabated today with the abduction of two Egyptians in Baghdad. There was still no word of the fate of Briton Ken Bigley - or two Italian women whom websites claim have been beheaded.,0
"Top Indian nuclear scientist dead A top Indian nuclear scientist and the scientific mastermind behind the country #39;s first atomic test, has died in the western city of Bombay (Mumbai).",0
"Fifth embassy bombing suspect arrested Indonesian police say they have a fifth person in custody, who is believed to be linked to the bombing of Australia #39;s embassy in Jakarta.",0
"Wyeth, Pfizer Fall on Downgrades (Reuters) Reuters - Shares of Wyeth  and Pfizer\Inc.  fell on Monday after Merrill Lynch downgraded the\drugmakers and U.K. regulators issued tougher warnings on the\type of popular depression drugs sold by the companies.",2
"Sanjay Kumar pleading not guilty On Wednesday, former CEO of the US biggest software maker Computer Associate Sanjay Kumar was charged in the indictment for securities fraud in the company.",2
"Business Digest A closely watched gauge of future business activity fell in August for a third consecutive month, evidence that companies and consumers continue to navigate an uncertain economic climate.",2
"Alitalia Says Unions Agree to Plan to Split Company (Update2) Alitalia SpA said eight of its nine biggest unions agreed to a plan to split Italy #39;s biggest airline in two, enabling the carrier to receive a loan to stay in business.",2
Long-necked hunter found in China The remains of a 230-million-old marine reptile with fangs and a long neck have been unearthed in southeast China. The creature #39;s 1.7m-long neck was almost twice as long as its trunk which measured less than one metre in length.,3
"Code to exploit Windows graphics flaw now public Well, if you haven #39;t patched your PC yet, now is the time. A sample program hit the Internet on Wednesday, showing by example how malicious coders could compromise Windows computers by using a flaw in the ",3
"Apple Power Mac G5 Last year, only the highest-end Power Macs were dual-processor. Now, all Power Macs are, including the entry-level 1.8-GHz model. The 2.5-GHz G5 processors use a new heat-pipe system ",3
"Beatles demand \$15mn for online rights - report The Beatles are asking \$15mn for six months #39; exclusive rights to sell their catalogue online, according to a News.com report. If true, such a high premium would almost certainly price the world #39;s biggest selling ",3
Liverpool Football Club May Receive Bid From Hollywood Producer Liverpool Football Club may receive its third offer of investment in six months after a Hollywood producer said he is considering a bid for English soccer #39;s most successful team.,1
"Scientists discover fossil of new, long-necked dinosaur A newly discovered fossil might be the remains of one of the first stealth hunters, a swimming dinosaur that could use its long neck to sneak up on prey and strike without warning.",3
"S.F.'s LookSmart acquires bookmark storage service (SiliconValley.com) SiliconValley.com - San Francisco Internet search company LookSmart has bought Furl.net, a small Massachusetts Web site that allows users to save and share bookmarks and copies of Web pages.",3
"Two Egyptians kidnapped in Iraq GUNMEN stormed a mobile phone company office in Baghdad and seized two Egyptian employees, Government officials said today. The kidnapping happened last night in the upscale Harthiya neighborhood, said Interior ",0
"Warlord Will Be Tried for Beslan - Chechen Rebel Chechnya #39;s rebel leader said on Friday that warlord Shamil Basayev would go on trial for the mass hostage-seizing at a Russian school that ended with more than 320 people being killed, half of them children.",0
