text,label
"DRM is doubleplus good for business, Congress advised The Budget Office and the case of the disappearing public interest",3
HP: The Adaptive Enterprise that can't adapt &lt;strong&gt;Opinion&lt;/strong&gt; SAP hardly to blame,3
Buffy the Censor Slayer &lt;strong&gt;Letters&lt;/strong&gt; Readers drive stake through parents' group,3
Ashlee Vance: the readers have spoken &lt;strong&gt;Poll results&lt;/strong&gt; Bright news for resident &lt;em&gt;Reg&lt;/em&gt; ladyboy,3
&lt;em&gt;El Reg&lt;/em&gt; pledges to name BSA antipiracy weasel &lt;strong&gt;Competition&lt;/strong&gt; Get those suggestions in,3
Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now.,3
Watchdog rules over broadband  The UK's ad watchdog rules over which net connections can be described as full speed broadband.,3
GameBoy mini-games win prize A set of GameBoy micro-games is named as the most innovative game of the year at a festival in Scotland.,3
Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems.,3
Long-awaited Doom 3 hits the UK Doom 3 goes on sale in the UK at a time of renewed concerns over violence in video games.,3
"Britons embrace digital lifestyle People in the UK are spending more time and money going digital, says communications watchdog Ofcom.",3
"PlayStation potential to learning The PlayStation games console could be developed into a learning tool for children, says a Northumberland head teacher.",3
'Invisible' technology for Olympics Getting the technology in place for Athens 2004 is an Olympic task in itself.,3
Satellite boosts Olympic security An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies.,3

"Energy needs on top of Wen #39;s Moscow agenda BEIJING, Sept. 24 (Xinhuaent) -- Premier Wen Jiabao is now in Moscow with a mission to secure more power supply from Russia to satisfy China #39;s booming demand for oil and gas.",2
"Update 5: Regulators May Oust Fannie Mae Management Federal regulators, who are ordering Fannie Mae to take prompt action to remedy what they say are serious accounting problems, also have raised the possibility of removing top managers of the giant mortgage finance company.",2
"A burgeoning billionaires #39; club There are now 313 US billionaires, the most ever and a huge jump over last year #39;s 262, according to Forbes magazine, which yesterday released its annual ranking of the 400 richest Americans.",2
"EU Likely to Clear Oracle Deal-Source Oracle Corp (ORCL.O: Quote, Profile, Research) is likely to win clearance from the European Commission for its hostile takeover of rival software firm PeopleSoft Inc.",2
"Sony in tune over digital music But, if the digital music player becomes as ubiquitous as the VCR, at least there won #39;t be thousands of us forever cursing:  #39;I bought a bloody Sony.",3
"Linux firms join forces on security A consortium including Mandrakesoft, the Paris-based Linux seller that recently exited bankruptcy protection, has won a three-year contract worth 7m to improve Linux security.",3
"Ruined blood sample means Hamilton will keep medal THE GAZETTE. Cyclist Tyler Hamilton gets to keep his Olympic gold medal because his backup blood sample was ruined in a botched lab procedure, the International Olympic Committee said Thursday.",1
"Phillies 9, Marlins 8, 10 innings Jimmy Rollins homered in the 10th inning, helping Philadelphia complete a three-game sweep of Florida with a 9-8 victory Thursday night.",1
"Italy calls for calm after execution claim The purported execution of the two women, both aid workers abducted more than two weeks ago in Baghdad along with two Iraqi colleagues, caused consternation in Italy, with Italian TV and radio running special bulletins through the night.",0
"Politics afoot in bid to rush Saddam trial, ousted tribunal &lt;b&gt;...&lt;/b&gt; The fomer director of the Iraqi war crimes tribunal said that interim Prime Minister Ayad Allawi has taken over the court and could rush forward ",0
"Airbus Drops Microsoft Ruling Objections (Reuters) Reuters - Airbus has withdrawn its challenge to\a European Union antitrust ruling against Microsoft Corp. only\days after the aircraft maker's intervention became public, the\Wall Street Journal reported on Friday, citing unnamed sources.",0
Web tool may banish broken links Students have developed a web-based tool which can automatically spot and update broken weblinks.,3
"Newsview: Kerry Avoids Calling Bush 'Liar' (AP) AP - John Kerry says President Bush ""failed to tell the truth"" about Iraq and ""misled the American people,"" but that's as far as he seems willing to take it. He stops just short of the ""l-word""  #151; liar.",0
"Iraqi leader takes center stage in US election battle (AFP) AFP - Iraqi interim government leader Iyad Allawi took center stage in the US presidential campaign, with incumbent George W. Bush seeking a boost from his visit and Democratic challenger John Kerry charging the Bush administration was in  quot;disarray quot; over Iraq.",0
"Advertising Spending to Grow '05 - Buyers   LONDON/NEW YORK (Reuters) - Advertising spending will grow  robustly in 2005 despite the absence of events like the  Olympics, media buying agencies Universal McCann and Zenith  Optimedia said on Monday as they raised their forecasts.",2
"Sony to Launch Latest Gran Turismo Software in Dec  MAKUHARI, Japan (Reuters) - Sony Corp. said on Friday it  would launch the latest version of its blockbuster racing game  software ""Gran Turismo"" in December in a potentially strong  boost for holiday sales of its PlayStation 2 console.",3
"Japan to Seek Missile Info at Talks with N.Korea  TOKYO (Reuters) - Japan will seek an explanation at weekend  talks with North Korea on activity indicating Pyongyang may be  preparing a missile test, although Tokyo does not think a  launch is imminent, Japan's top government spokesman said.",0
Hamilton keeps Olympic gold amid controversy Earlier this week it emerged that Hamilton had failed two separate doping tests at the Athens Olympics and at this month #39;s Tour of Spain.,1
Indonesian cleric to be charged Indonesian prosecutors plan to file charges against detained cleric Abu Bakar Ba'asyir next week.,0
"N. Korea missile said poised for launch JAPAN N. Korea missile said poised for launch TOKYO -- The United States and Japan have detected signs that North Korea is preparing to launch a ballistic missile capable of reaching almost anywhere in Japan, Japanese and US government sources said yesterday. The preparations were detected after the reclusive communist state declined to participate in a fourth round of six-party ...",0
"Palestinian attack on outpost stirs debate on Gaza pullout  JERUSALEM -- Under cover of heavy fog, a trio of Palestinian gunmen slipped into an isolated Israeli Army outpost in the Gaza Strip before dawn yesterday, killing three Israeli soldiers before being shot dead by troops.",0
"Anglicans recommend divestment to pressure Israel JERUSALEM -- Representatives of the Anglican Church who toured Israel and the West Bank this week are recommending that the church withdraw investments from Israel to pressure the country to ease the ''draconian conditions quot; imposed on the Palestinians, a church official said yesterday.",0
"Flood's toll dire for Haitian city  GONAIVES, Haiti -- Around the corner from a road on which bloated corpses of cows and pigs floated in rivers of mud, James Louis sat on a mound of dirt, selling plastic sandals scavenged from the dead.",0
"Africa specialists expect boost in production of malaria nets JOHANNESBURG -- Meeting in Nigeria four years ago, African leaders set a goal that 60 percent of children and pregnant women in malaria-affected areas around the continent would be sleeping under bed nets by the end of 2005.",0
"Critics say mortgage giants grew too big and too fast Wednesday #39;s disclosure that government regulators have raised safety and soundness questions about mortgage-finance giant Fannie Mae has given new ammunition to critics of the company and its sister firm, Freddie Mac.",2
The richest Americans: Gates No. 1 Microsoft Chairman Bill Gates must be bored of leading the pack on the Forbes list of richest Americans. Gates continues to be the richest man in America for the 11 th consecutive year.,2
"Hamilton keeps gold, may face ban Olympic champion Tyler Hamilton will keep his gold medal because of a laboratory error, but the Marblehead cyclist still may face a two-year ban for blood doping after another positive test this month.",1
KUNG FEUD The sport #39;s one-time bad boy returns to action in China this weekend after 12 months away with a new attitude and renewed hunger.,1
Team owners relent; strike averted NAGOYA-A second weekend baseball strike was averted Thursday after team owners conceded to players #39; demands and ended the often-nasty labor dispute.,1
Cadbury Warns Of Weaker Results Cadbury Schweppes has warned that its full year results will be at the lower end of its expectations. The world #39;s biggest confectioner said that wet weather had held back sales of soft drinks in France and Spain.,2
"Sci/Tech ; AOL Dumps Microsoft #39;s Spam Filter Standard Sci/Tech News, America Online, the largest Internet service provider, said it would stop using Microsoft #39;s (Nasdaq: MSFT) Sender ID technology to filter unwanted e-mail being sent to its millions of members, and instead embrace an open-source friendly ",3
"Linux sees big potential in small businesses Linux is expected to make steady gains over the next few years on the desktop PCs of small businesses, according to a new report. The report, released on Monday by The Yankee Group, says Linux has minimal ",3
"Safety concerns spark Linux drive in Iran Iran has become the latest country to edge towards ditching the ubiquitous Microsoft computer operating system in favor of the open-source Linux solution, even if its refusal to abide ",3
"Symantec issues fixes for critical flaws Symantec has released firmware fixes for a string of critical security holes in its firewall/VPN and Gateway Security products which could be exploited to cause a denial of service, identify ",3
Maddox Knows How Rookie Quarterback Feels (AP) AP - Tommy Maddox can only stand on the sideline and watch Sunday as Steelers rookie quarterback Ben Roethlisberger runs the offense Maddox expected to run in Miami. Throws the passes Maddox expected to throw. Leads the team Maddox expected to lead.,1
Hewitt gives Australia 2-0 lead Lleyton Hewitt ruthlessly disposed of Moroccan Mehdi Tahiri in their Davis Cup relegation tie at Perth #39;s Royal Kings Park to become Australia #39;s most successful singles player.,1
Matsui 1-for-5 as Yankees clinch 10th straight playoff spot NEW YORK - Hideki Matsui singled in the eighth inning for his only hit on Thursday as the Yankees beat the Tampa Bay Devil Rays 7-3 to clinch a playoff spot for the 10th season in a row.,1
"Red Sox rally, but come up short To paraphrase an old saying, when you keep going back to the bullpen, eventually it #39;s going to come up dry. That #39;s what happened to the Red Sox on Thursday night, when ",1
"Russia Calls for Extradition of Terror Suspects Russia is calling for a crackdown on terrorists who seek political asylum to avoid prosecution, including the speedy extradition of terror suspects.",0
"Birds of prey Maybe now's the time for Papa Jack to break out his signature T-shirts, emblazoned with his rally cry:  quot;Somebody gotta pay. quot;",1
"Aiming to call his own shots It won't be long before speculation of Charlie Weis's future employment will begin trickling out. He is a fascinating figure -- an offensive coordinator who has worked for Bill Parcells and Bill Belichick, the guy who took Tom Brady to two Super Bowls in three years. Weis had stomach surgery and nearly lost his life in the summer ...",1
"Burks is back for a fond farewell Rarely have the Red Sox made a more ceremonial roster move than the one they made yesterday in activating Ellis Burks from the disabled list. The move gave Burks and Sox fans a chance to bid each other farewell before he retires after the season. Burks, 40, launched his prolific, 17-year career in the majors with the Sox in 1987.",1
"Notables Yankees righthander Kevin Brown had the pins removed from his broken left hand, and will throw a bullpen session today.",1
"Lowe down for count after Tejada's home run When Orioles shortstop Miguel Tejada smacked Derek Lowe's 2-and-2 delivery over the left-field wall in the fifth inning last night for a three-run home run, Lowe stared at the ground and nodded. Up to that point, he had staged a battle with Orioles hitters that went back-and-forth through four innings -- one that appeared primed to go much longer.",1
"Leskanic shows signs of rebound After the 2001 season, Curtis Leskanic had surgery to repair a rotator cuff tear on his right shoulder -- one season after the veteran reliever had been named the Milwaukee Brewers' Newcomer of the Year. The righthander did not pitch in the major leagues in 2002, after aggravating the shoulder at the Double A level.",1
"Yankees seal playoff spot Derek Jeter hit a leadoff home run, Jon Lieber pitched into the eighth inning, and the New York Yankees clinched their 10th consecutive trip to the postseason with a 7-3 victory over the Tampa Bay Devil Rays yesterday at Yankee Stadium.",1
"NFL games on TV CLEVELAND (2-0) vs. NY GIANTS (1-1) When/where: Sunday, 1 p.m., at East Rutherford, N.J. TV: Ch. 4. Last season: Did not meet. Comments: Coming off an impressive performance in which he threw for 232 yards and a touchdown in a 20-14 Giants win over the Redskins, quarterback Kurt Warner will try to add to his comfort level against the injury-depleted ...",1
"Is there a doctor in the house? As bruising and violent as most Sundays are around the NFL, it's hard to top last week's for physical pain.",1
"But seriously folks Months away from the time of the season when it is considered admirable to give and not receive, we are locked into a pattern of generosity. Mostly because the teams that are getting the points just aren't worth supporting. Of course, giving points is always a risky proposition early in the season as you try to assess teams; consider last ...",1
"Arrington out 2-4 weeks Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",1
"Nuggets proffer Rodman comeback Dennis Rodman is thinking about a comeback, and the Denver Nuggets are giving him a shot. The 43-year-old former NBA rebounding champion briefly participated in a pickup game at the Nuggets' facility earlier this week but had to cut short the workout because of an ingrown toenail. General manager Kiki Vandeweghe told Rodman he was welcome to return once the ...",1
Freshmen are doubling Merrimack's NE-10 fun A 3-0 start is not necessarily indicative of how a team's season will play out. But Northeast-10 Conference opponents beware: Merrimack is no fluke.,1
"Key New England games HARVARD (1-0) vs. BROWN (1-0) When/where: Tomorrow, noon, at Providence. TV/radio: YES, WWZN (1510 AM), WHRB (95.3 FM). Last season: Harvard won, 52-14. Comments: Harvard has an overwhelming lead in the all-time series, 73-28-2, and has won the last four meetings. The Crimson crushed Holy Cross last weekend, 35-0. Sophomore RB Clifton Dawson led the attack, rushing for 184 yards ...",1
Lester set to go Three plays. That's been the sum total of Larry Lester's contribution to Boston College's 3-0 start. Lester was shelved for the first two games of the season when he partially tore his left posterior cruciate ligament on the first play of BC's first preseason scrimmage. He returned to the field for last week's 27-7 victory over Big East foe Connecticut.,1
"Familiar refrain as Singh leads Just when Vijay Singh thinks he can't play better, he does. Just when it seems he can't do much more during his Tiger Woods-like season, he does that, too.",1
Morrissey keeps GDA on the run A good subplot can be one of the most intriguing parts of a sports story. Sammy Sosa chasing Mark McGwire while the Cardinals chased the Cubs. Shaq and Kobe feuding while the Lakers ran off three consecutive championships.,1
"Chinese GP, Friday Alonso thirteenth and Villeneuve fifteenth following a busy opening day at the Shanghai cirucit.",1
Bank of America bases unit in Hub  Bank of America Corp. confirmed yesterday it will locate its wealth management division in Boston and said it will move about 100 high-level jobs here.,2
"Battle royale  The Residences at Battery Wharf have not yet been built. But even though the formal sales campaign does not begin until next week, 14 of the 104 luxury condos on the former Bay State Lobster site in the North End are already sold.",2
"Putnam cuts deal with big investor In an unusual deal with the nation's most powerful public pension fund, Putnam Investments yesterday pledged new disclosures and other protections intended to win back the trust -- and business -- of investors who fled the beleaguered firm after its market-timing fraud case last year.",2
"GE pledges to meet rules of disclosure in SEC pact General Electric Co. yesterday agreed to a settlement with the Securities and Exchange Commission, which accused the company of failing to provide shareholders with enough information about the retirement perks provided to former chief executive Jack Welch.",2
"When giants collide Those of us who lead regular lives, who live in regular houses, not mansions, who drive Tauruses, not Jaguars, can at least take some satisfaction in watching the super-rich spit at each other over their toys.",2
Bush says US will tap emergency oil supplies WASHINGTON -- Oil prices inched closer to \$50 a barrel yesterday even as the Bush administration offered to tap the nation's emergency stockpile of crude on behalf of refiners whose supply was disrupted by Hurricane Ivan.,2
"'Global' vision for MCI  Facing persistent speculation that MCI Inc. is positioning itself for a sale, the telecommunications company's chief executive, Michael D. Capellas, insisted yesterday he has ''no intention quot; of breaking the company into pieces that could attract several buyers.",2
"Halliburton planning to restructure troubled KBR unit, may look to sell it HOUSTON -- Halliburton Co. said yesterday that it is restructuring its troubled engineering and construction subsidiary, KBR, and would consider selling or spinning it off should the division's stock performance fail to improve once asbestos litigation is resolved.",2
"In August Fed planted seed for more rate hikes WASHINGTON -- Federal Reserve policy makers suggested ''significant quot; increases in short-term interest rates probably would be needed to keep inflation from becoming a problem, according to minutes of their August meeting that were released yesterday.",2
"Expo Center lays off half of sales staff  Half of the sales staff at the Bayside Expo  amp; Executive Conference Center, a private meeting hall on the Dorchester waterfront, got pink slips last week, leaving the center with just two employees in charge of generating business.",2
Fannie Mae leaders face possible ouster  WASHINGTON -- Federal regulators have raised the possibility of removing the management of mortgage giant Fannie Mae after finding accounting problems they described yesterday as more serious than those that brought the ouster of top executives at rival Freddie Mac .,2
"European Shares Dip on Swiss Re Woes (Reuters) Reuters - Swiss Re led European shares lower on\Friday, but Dutch conglomerate Philips helped limit market\losses as a chip sales warning was not as bad as feared.",2
Philips Warns on Chip Sales (Reuters) Reuters - Europe's top consumer electronics\group Philips cut the forecast for its closely watched chip\unit on Friday and predicted a significant slowdown for the\semiconductor industry next year.,2
ANDREW KANTOR A couple of weeks ago there was a big announcement in the computing world: Linux Standard Base 2.0 was released. Huh? you might ask.,3
"Japan to Seek Missile Info at Talks with N.Korea Japan will seek an explanation at weekend talks with North Korea on activity indicating Pyongyang may be preparing a missile test, although Tokyo does not think a launch is imminent, Japan #39;s top government spokesman said.",0
"106 mainland enterprises listed outside mainland market By the end of August 2004, a total of 106 Chinese mainland enterprises had been listed on stockmarkets outside the mainland, an official from China Securities Regulatory Commission (CSRC) said here Friday.",0
Anti-terrorism ads delayed by Labor: PM Prime Minister John Howard has accused Labor of holding up the release of new anti-terrorism advertisements urging Australians to be more safety conscious on public transport.,0
"Airbus Drops Microsoft Ruling Objections  NEW YORK (Reuters) - Airbus has withdrawn its challenge to  a European Union antitrust ruling against Microsoft Corp. only  days after the aircraft maker's intervention became public, the  Wall Street Journal reported on Friday, citing unnamed sources.",2
"Wyeth, Pfizer Fall on Downgrades  NEW YORK (Reuters) - Shares of Wyeth &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WYE.N target=/stocks/quickinfo/fullquote""&gt;WYE.N&lt;/A&gt; and Pfizer  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PFE.N target=/stocks/quickinfo/fullquote""&gt;PFE.N&lt;/A&gt; fell on Monday after Merrill Lynch downgraded the  drugmakers and U.K. regulators issued tougher warnings on the  type of popular depression drugs sold by the companies.",2
"Dollar Firms, Bearish Sentiment Lingers  NEW YORK (Reuters) - The dollar rose on Monday in a  retracement from last week's steep losses, but dealers said the  bias toward a weaker greenback remained intact.",2
"Cadbury Says Annual Results to Be at Low End of Range (Update3) Cadbury Schweppes Plc, the maker of 7Up and Dr Pepper, said 2004 earnings will be at the low end of forecasts as demand in the US and Europe stagnates, days after Coca-Cola Co.",2
"Oracle extends PeopleSoft offer ORACLE has extended its hostile bid for PeopleSoft for the 12th time, pushing the tender offer through to October 8. Oracle said in a press release that about 23.",3
Rival Technologies Vie for 'Green' Car of Tomorrow (Reuters) Reuters - Carmakers presented new-age automobiles\at the Paris car show on Thursday that could give much-hyped\fuel cells a run for their money in the coming market for\vehicles that do less damage to the environment.,3
"McDowell and Monty endure tough start The morning after the night before was not quite so successful for Ryder Cup hero Colin Montgomerie and overnight leader, Ireland #39;s Graeme McDowell.",1
"One clear reason to hang with Blue Jays By the time the Blue Jays arrive home following the longest road trip of the year, next weekend #39;s season-ending three games against the Yankees will likely amount to nothing more important than exhibitions in late March.",1
LA #39;s Green sits out game The Los Angeles Dodgers #39; struggle to hold off San Francisco in the National League West is nothing compared to the individual trial of star first baseman Shawn Green.,1
"Cougars vow running game will have bite This is the game, Brigham Young #39;s offense vows, the running game actually will make a positive contribution.  quot;We feel confident, quot; said left tackle Eddie Keele.",1
Phils bring out brooms in Florida It wouldnt have been a proper ending to the Phillies wacky season at Pro Player Stadium without the teams swapping leads like playing cards and going an extra inning to figure out the winner.,1
"Sony to Launch Latest Gran Turismo Software in Dec (Reuters) Reuters - Sony Corp. said on Friday it\would launch the latest version of its blockbuster racing game\software ""Gran Turismo"" in December in a potentially strong\boost for holiday sales of its PlayStation 2 console.",3
"EU Likely to Clear Oracle Deal-Source (Reuters) Reuters - Oracle Corp is likely to win clearance\from the European Commission for its hostile  #36;7.7 billion\takeover of rival software firm PeopleSoft Inc., a source close\to the situation said on Friday.",3
Autumn bargains at the &lt;cite&gt;Reg&lt;/cite&gt; Mobile Shop &lt;strong&gt;Site offer&lt;/strong&gt; Including the Nokia 6310i and HP iPAQ h5550,3
"EU Likely to Clear Oracle Deal-Source  BRUSSELS (Reuters) - Oracle Corp is likely to win clearance  from the European Commission for its hostile \$7.7 billion  takeover of rival software firm PeopleSoft Inc., a source close  to the situation said on Friday.",2
"County #39;s economic forecast outshines national The future of the economy looks strong for San Diego County but less promising for the nation as a whole, according to two economic reports released yesterday.",2
"PUC fines Cingular \$12 million California #39;s Public Utilities Commission yesterday fined Cingular Wireless a record \$12 million for violating state law by failing to tell customers that its network was overburdened, then ",2
Sony players to be compatible with MP3s Electronics giant Sony has reversed its position on the formats playable by its range of digital music players. The company has announced its new devices will now be able to play music tracks in the MP3 format ,3
"Countdown begins With the countdown at T-minus five days and counting, SpaceDev founder Jim Benson says his small Poway company is ready to usher in a new era in space exploration.",3
"Golf: World number 1 Singh leads PGA Pennsylvania tournament FARMINGTON, United States : Vijay Singh, showing no signs that a week off has slowed him down, shot an eight-under-par 64 to take a three-stroke lead in the weather-disrupted 4.2 million-dollar PGA Tour event here.",1
"Boston #39;s amusing muse of sports talk One in an occasional series about the Boston Red Sox and their 86-year quest to win it all. BOSTON - It comes up just shy of bloodcurdling, but this one man, this one sports-radio czar, has ",1
"The flying Elvises Not by decree but by unanimous approval, the Yankees moved on yesterday, all but ignoring the postseason position they had just secured.",1
BASEBALL STRIKE REPRIEVE? Japan #39;s baseball players are likely to decide not to strike again with club representatives set to accept their demand to allow a new league team from next season.,1
"Iraq mortar explosions wound two Five mortars have exploded near the Italian embassy in Baghdad, wounding two Iraqi women and damaging homes, an Iraqi neighbour whose building was hit says.",0
"2 Egyptians seized in Baghdad BAGHDAD - Two Egyptian employees of a mobile phone company were seized when gunmen stormed into their Baghdad office, the latest in a series of kidnappings in the country.",0
"Chicago Fed Sees '05 GDP Down at 3.3 Pct  CHICAGO (Reuters) - U.S. economic growth is expected to  slow in 2005 due to rising interest rates and high crude oil  prices, according to a forecast of participants at a Federal  Reserve Bank of Chicago conference released on Monday.",2
"Signs of listless economy persist In a sign of persistent weakness in the US economy, a widely watched measure of business activity declined in August for the third consecutive month.",2
"Billionaire club grows, Forbes finds Bill Gates remains keeper of top berth, while Waltons sweep list #39;s fourth through eighth spots. By Madlen Read. NEW YORK -- It looks like the US billionaire #39;s club isn #39;t quite as exclusive as before.",2
"MGM to co-produce with Sony after takeover MGM, the beleaguered Hollywood studio currently being acquired by a consortium of buyers led by Sony Pictures, will continue to co-produce movies as a private company once the takeover is complete.",2
"Cadbury sees results at lower end of targets The world #39;s biggest confectioner, Cadbury Schweppes, says its full-year results will be at the lower end of target ranges after a wet summer hit soft drinks sales in Europe.",2
"Long-necked sea monster resurfaces after 230 million years Scientists on Thursday announced the fossil discovery of a very odd creature that swam the oceans 230 million years ago. It looked sort of like a dinosaur, but actually was another type of reptile.",3
"Virus writers focus on image bug A critical weakness found in many Microsoft programs looks like it is about to be exploited by virus writers. The bug only came to light last week, but code is now circulating that could be used to attack vulnerable machines.",3
Japan #39;s baseball clubs avert second strike Japan #39;s weekend baseball games will go ahead after club owners averted a second players #39; strike by promising to add a new team next season.,1
"UK #39;s Straw Backs Russia #39;s Call for UN Terrorism Resolution UK Foreign Secretary Jack Straw says he supports Russia #39;s call for the United Nations Security Council to compose a list of wanted terrorists, in a resolution that would ease the extradition ",0
"Subsidy battle heats up PARIS The chief executive of Boeing, Harry Stonecipher, insisted Thursday that he was trying to prevent a trans-Atlantic dispute over subsidies for Airbus by demanding an end to government aid programs for the rival aircraft manufacturer.",2
Microsoft escalates fight aginst Hotmail spam Microsoft has fired another broadside against the spammers with nine new lawsuits against companies that send illegal unsolicited email to Hotmail accounts.,3
The heat is on FreeiPods.com FreeiPods.com is a service that offers users free iPod music players if they sign up for promotions and refer users to the services.,3
"Australia takes 2-0 lead as Hewitt takes record Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. PERTH, Australia -- Fairytales didn #39;t come true for a badly-outclassed Morocco as Australia raced to 2-0 lead ",1
WEATHER DELAYS BRITAIN #39;S DAVIS CUP BID Great Britain #39;s stormy recent Davis Cup history continued today with bad weather delaying their World Group play-off against Austria in Portschach.,1
Hostage agony takes toll on family Desperate but unanswered pleas to release a British hostage threatened with death in Iraq have taken their toll on his family and put pressure on UK Prime Minister Tony Blair.,0
Stonecipher pushes to end Airbus aid The chief executive of Boeing Co. says his efforts to end government aid programs for rival aircraft manufacturer Airbus SAS are intended to head off a wider trans-Atlantic dispute over subsidies that could end up at the World Trade Organization.,2
Wet Summer Dampens Cadbury Profits Confectionery group Cadbury Schweppes today said it was expecting full-year profits towards the lower end of hopes after a difficult summer for its European drinks business.,2
"West Indies aiming to regain lost pride London, September 24: Having defied all predictions, West Indies will seek to clinch their first major title in over two decades when they take on an equally determined England in the final of the ICC Champions Trophy on Saturday.",1
"Wall St. Seen Flat at Open as Oil Eyed  LONDON (Reuters) - Wall Street was expected to start little  changed on Friday as investors continue to fret over the impact  of high oil prices on earnings, while Boeing &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; will be  eyed after it reiterated its earnings forecast.",2
Putin: State Firms Can Bid for YUKOS  MOSCOW (Reuters) - President Vladimir Putin gave his  blessing on Friday for state energy firms to bid for oil major  YUKOS' assets if bailiffs put them up for sale to recover a  huge back-tax bill.,2
"Yukos could be sold to state firm Russian President Vladimir Putin throws a question mark over the future of Yukos, saying state-owned companies should be allowed to buy the oil firm's assets.",2
Putin: State Firms Can Bid for YUKOS President Vladimir Putin gave his blessing on Friday for state energy firms to bid for oil major YUKOS #39; assets if bailiffs put them up for sale to recover a huge back-tax bill.,2
Martha Stewart strikes deal for new show MUMBAI: She may be about to serve a five month jail sentence for having indulged in insider trading but that is not stopping Amercian media icon Martha Stewart from innovating for the future.,2
Airbus  #39;set to unveil Dreamliner rival #39; AIRBUS is close to ending the increasingly fevered speculation over whether it will launch a new aircraft in direct competition to the new Boeing 7E7 Dreamliner.,2
"Cadbury Says Annual Results to Be at Low End of Range (Update4) Cadbury Schweppes Plc, the maker of 7Up and Dr Pepper, said 2004 earnings will be at the low end of forecasts as demand in the US and Europe stagnates, days after Coca-Cola Co.",2
"Glaciers Quicken Pace to Sea A number of massive glaciers in the West Antarctic are sliding into the ocean at an accelerating rate and raising sea levels, according to new data released Thursday.",3
"Rants  amp; Raves Like many others, I was completely screwed by the FreeiPods.com scheme ( quot;IPod Promoters Feel the Heat, quot; Sept. 23, 2004).",3
"S. Africa #39;s Mbeki wraps up Ivory Coast peace talks with four &lt;b&gt;...&lt;/b&gt; ABIDJAN (AFP) - South African President Thabo Mbeki wrapped up a four-day peace-making trip to the Ivory Coast, saying that all parties in the divided west African nation have agreed to four proposals including key political reforms to put the country ",0
"EU Still in Talks with Oracle (Reuters) Reuters - The European Commission is still in\talks with Oracle Corp  over its plan to take over\rival software firm PeopleSoft Inc. , but aims to take\a decision before the end of October, a Commission spokeswoman\said on Friday.",3
Virus writers focus on image bug Security experts warn that virus writers could be preparing to create havoc using a bug in the way that Windows handles images.,3
"First-place Juventus wins in Italian league Juventus came back from an early deficit to beat Lazio 2-1 Sunday and restore its four-point lead in the Italian league. By Paco Serinelli, AFP.",1
Sri Lanka says Tamil Tiger killings undermine peace bid (AFP) AFP - The Sri Lankan government said a wave of killings blamed on Tamil Tiger rebels was undermining confidence in the peace process which has been stalled since April 2003.,0
"FA Cup: Third round draw - joy for Yeading and Exeter The great big fat bullies from across the playground enter the FA Cup arena at the third round stage, for which the draw was made yesterday (December 5).",1
"Israeli Woman Killed in Attack on Gaza Settlement  GAZA (Reuters) - A Palestinian mortar bomb slammed into a  house in a Jewish settlement in the Gaza Strip on Friday,  killing a woman and fueling settler anger over Prime Minister  Ariel Sharon's plan to pull Israelis out of the area.",0
"Ukraine's PM Taken to Hospital After Egg Attack  KIEV (Reuters) - Prime Minister Viktor Yanukovich, a  leading candidate in Ukraine's presidential election, was taken  to hospital on Friday after a protester threw an egg at him in  nationalist western Ukraine, reporters said.",0
"Journalist Breaks Into Queen's Scottish Palace  LONDON (Reuters) - A journalist posing as a workman entered  a private area of Queen Elizabeth's official Scottish residence  in the latest breach of royal security, the newspaper behind  the stunt said on Friday.",0
Haiti struggles for flood relief Waters begin to recede but aid agencies in Haiti struggle to bring supplies to people hit by tropical storm Jeanne.,0
F1: BAR sets pace in China BAR's Anthony Davidson and Jenson Button set the pace at the first Chinese Grand Prix.,0
"Chechen leader condemns Basayev Chechen warlord Shamil Basayev must be tried over the Beslan massacre, rebel leader Aslan Maskhadov says.",0
"Halliburton may sell troubled KBR Halliburton will restructure and may even sell  its controversial KBR subsidiary, which is mired in overcharging scandals in Iraq. ",0
"HSBC bank to go carbon neutral HSBC is the first big bank to commit to going carbon neutral as it seeks to reduce its environmental impact. Starting in 2005, it will plant trees, reduce energy use, buy green electricity and trade carbon credits to cut carbon dioxode flows.",3
"Astros Rally Past the Giants With one swing of the bat, Lance Berkman revived the Houston Astros' playoff hopes - and gave the Los Angeles Dodgers a much-needed reprieve. Berkman hit a three-run homer off Dustin Hermanson, highlighting a five-run ninth inning that sent Houston to a 7-3 win over San Francisco on Thursday night...",0
